,id,minimum_lease,maximum_lease,daily_price,monthly_price,weekend_price,weekly_price,is_hourly_enabled,hourly_price,seo_title,title,description,seo_description,neighborhood,city,postal_code,space_type,location_type,primary_features__c,ideal_for__c,city_slug
1020,26804,1,5.0,1800.0,,,,,,,Industrial Downtown Event space,"The 3,000 sqft studio is located in the heart of Broadway in Downtown. The industrial space is grounded by a concrete flooring and adorned with an exposed unfinished ceiling and industrial styled columns featuring a classic Downtown styled look. With the space’s wide floor plan, it is ideal for events and open galleries. The studio also features 24/7 access, WIFI, AC and heating, restroom, and access to private events held at the space.

People from all over the world book appointments, sometimes 12 months in advance to be tattooed, to have their portrait painted by artists, have photoshoots, and even outdoor concerts. This studio has been rented by some of the most renowned musicians and artists in the world!  

Our goal is to share our artistic one of a kind space with our closest friends and family, so they can enjoy it fully as we do on a daily basis. 

We provide the following:
• Beautifully designed studio with an industrial, rustic, and inviting feel 
• 3000 ft. indoor and a huge public parking lot adjacent to the unit
• The space has beautiful paintings, art, and equipment that can be apart of your event UPON DISCUSSION
• Smoking and loading areas
• WIFI 
• 200 AMP Power
• Speaker system available for rent at an additional cost of $500. Includes:
2 speakers 
1 subwoofer 
Mixer 

*** In addition to online booking, a contract has to be signed to confirm the reservation. ***",,Downtown Los Angeles,Los Angeles,90012,Art Gallery,,Air Conditioning;Electricity;Handicap Accessible;Heating;Street Level;Internet;Bathroom;Industrial,Fashion Show;Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Office;Shop Share;Photo Shooting,los-angeles
1092,33425,1,6.0,10000.0,,,,False,,,Amazing vibes in this restaurant for your events,We are the only boutique bar within the Golden Triangle of Beverly Hills with lovely vibes for events and reunions,,,Beverly Hills,90210,Restaurant / Bar / Cafe,,Air Conditioning;Furniture;Handicap Accessible;Kitchen;Security System;Street Level;Toilets;Living Space;Bathroom;Bar;Daylight;Liquor Licence;Large Door Entrance;Water Access;Smoking Area;Animals Friendly,Private Sale;Late Night Event (after 10pm);Food Event;Corporate Event;Food & Beverage,los-angeles
1105,33505,1,7.0,100.0,,125.0,350.0,False,,,Chair for Rent in Beautiful Salon Suite,"This tastefully designed space offers luxury and comfort to your clients and allows you the room to create peacefully. Looking for a Hairstylist to rent Part Time, Full Time or Daily. My space is located at The Village at Topanga in Woodland Hills inside of Salon Republic.

Include:
* 24/7 Access
* Easy and convenient parking for clients
* Coffee, Tea, Water for Clients
* Towel Service (you will never have to wash towels again and they will always be available folded and clean)
* Mini Fridge in Suite
* Eyevac
* Color & products for purchase onsite at Salon Republic (never run out of what you need)
* Product Sales for clients. Salon Republic offers a plethora of Products and lines available for purchase by your clients and you will receive the commission off your sales.
* Washer & Dryer for free use onsite
* Beautiful top of line Shampoo Bowl & Stylist Chairs",,,Topanga,90290,Salon,,Air Conditioning;Heating;Internet;Bathroom,Private Sale;Meeting;Office;Shop Share,los-angeles
1147,32106,1,7.0,800.0,,1000.0,5000.0,True,150.0,,Tomato Patch Warner Center,"This modern cafe/ restaurant found in the Warner Center in Woodland Hills is perfect for pop-up restaurants, events, or private parties. It has a fully operational bathroom and kitchen, four large flat screen tvs, a large dining area, and a peaceful patio seating.",,Woodland Hills,Los Angeles,91367,Restaurant / Bar / Cafe,,Air Conditioning;Kitchen;Security System;Street Level;Internet;Bathroom,Photoshoot & Filming;Food & Beverage,los-angeles
1165,30426,1,,4500.0,67500.0,4500.0,22500.0,False,,,LA Event Space Near Sunset Blvd,"The space is located in the heart of Hollywood and includes a massive parking lot, privacy, outdoor lighting customized to your brand/event, outdoor speakers and screens, dedicated studios complete with full lighting and additional spaces inside the building for activations throughout the event. The space gives you everything you need for a successful event!

The space can be used for parties, releases/screenings (book, film, tv, music), meetings, workshops, weddings -- really anything you are looking to create!",,Central LA,Los Angeles,90046,Unique Space,,Air Conditioning;Furniture;Garment Rack;Counters;Electricity;Fitting Rooms;Handicap Accessible;Kitchen;Lighting;Security System;Street Level;Internet;Office Equipment;Sound & Video Equipment;Toilets;Living Space;Ground Floor;Rooftop;Bathroom;Bar;Raw;Whitebox / Minimal;Industrial;Private Parking;Large Door Entrance;Multiple Rooms;Water Access;Smoking Area;Animals Friendly,Fashion Show;Private Sale;Art Opening;Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Office;Shop Share;Photo Shooting,los-angeles
1171,33039,1,28.0,2400.0,36000.0,2800.0,12000.0,True,250.0,,Speakeasy Restaurant with Historic Alley Entrance with or without free Gourmet Pizza!,"Our Pizzeria is available for takeout, delivery and dine in but did you  know we are also available for private events, with or without free pizza depending on the terms. Fits 50 - 75 comfortably. Old retro diner feel - artwork by legendary Sheppard Ferry - great for filming, djs, 420 friendly, acoustic sets, etc.",,Downtown Los Angeles,Los Angeles,90013,Restaurant / Bar / Cafe,,Air Conditioning;Furniture;Counters;Electricity;Handicap Accessible;Heating;Kitchen;Lighting;Street Level;Sound & Video Equipment;Ground Floor;Bathroom;Bar;Daylight;Industrial;Liquor Licence;Smoking Area;Animals Friendly,Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Photo Shooting,los-angeles
1177,33290,1,2.0,900.0,,900.0,,False,,,Venice Beach Yoga & Breathwork Studio (Multi-Use),"Message us for hourly rates as hourly is preferred!

Steps away from Venice Beach & the infamous Abbot Kinney, this yoga studio is the perfect location for your next event. We have a regular schedule weekday evenings where we host transformational breathwork classes. We've also hosted a variety of events including group classes for companies like Meta, Olly, Nike and more. 

The main studio space is behind our front soundproof curtain. The curtain is closed to create the dark environment for the class. We can light the studio according to any color you please with the Phillips Hue Lights and we have an incredible Sonos Sound System for a powerful sound experience. 

Yoga blocks, mats and blankets are available for your use.",,Venice,Los Angeles,90291,Event Space,,Electricity;Heating;Lighting;Street Level;Internet;Toilets;Ground Floor;Bathroom,Private Sale;Product Launch;Pop-Up Store;Fashion Showroom;Corporate Event;Photoshoot & Filming;Shop Share;Photo Shooting,los-angeles
1206,27099,1,14.0,1500.0,,1560.0,7500.0,True,125.0,,Beautiful Sprawling Tropical  West Hollywood Home,"This spacious compound is located in the heart of West Hollywood. The main house features a stunning 1,974 sq. ft open floor plan with high ceilings, beautiful wood floors, multi-zone air conditioners and heaters, a fireplace, and an abundance of natural light. The entire house is painted white for extra brightness. All of the furniture is from Gestalt New York, Feelgood Designers, and Friends Founders. The space includes a bedroom available as a changing/wardrobe room and an empty room that is perfect as a production space. Use of the entire backyard + Guest House is included in your booking.  

The Guest House is a private 1BR space that has its own entrance. This beautiful, airy space has an air conditioner and heater, an abundance of natural light, and a fully stocked kitchen. The Guest House also has its own private deck with outdoor furniture and a hammock for your use.

The sprawling backyard is located on a .31 acre double lot with 2 8ft long banquet tables, multiple lounge areas, and a sparkling 8 ft. pool. 

 
BREAKDOWN: 
Amenities: Access to 3 full bathrooms, full kitchen for your use, heating/AC, multiple lounge areas, and pool.

Street parking is available surrounding the property but be sure to read parking regulation signs! 

Tons of catering options nearby: Alfred Coffee, Starbucks, Moon Juice, Joan’s on Third, Tender Greens, Croft Alley... etc. 

** A walk-through is highly encouraged **
A location scout is recommended to ensure the space meets your needs before booking.",,Melrose,West Hollywood,90069,Mansion / House,,Air Conditioning;Furniture;Garment Rack;Counters;Electricity;Fitting Rooms;Heating;Kitchen;Lighting;Security System;Street Level;Internet;Toilets;Living Space;Ground Floor;Bathroom;Daylight;Garden;Large Door Entrance;Multiple Rooms,Private Sale;Art Opening;Pop-Up Store;Fashion Showroom;Corporate Event;Photoshoot & Filming;Conference;Meeting;Office;Photo Shooting,los-angeles
1218,33427,1,3.0,5000.0,,5997.0,,False,,,Private Beverly Hills Home Event Venue,"Are you looking for a private and secluded retreat in Beverly Hills to host your next event? Look no further than our stunning home! Nestled away from the hustle and bustle of the city, this beautiful property features a fantastic indoor/outdoor floor plan that's waiting for you to make it your perfect home.

As you approach this hidden gem, you'll be greeted by a gorgeous front yard from the side street that leads into the entrance of the home. Inside, you'll find an open floor plan that seamlessly flows into the backyard, which boasts a large-sized pool and gazebo that's perfect for entertaining.

One of the best features of this property is that the entrance to the house is from Tullis Dr, not Coldwater, ensuring your privacy and seclusion. With approximately 3000 square feet of space, there's plenty of room to host any event, whether it's a dinner party, work function, summer gathering, celebration or more.

This home is a blank canvas, ready for you to add your own personal touch to create the perfect backdrop for your event. With its beautiful design, indoor/outdoor flow, and secluded location, our Beverly Hills residence is sure to impress your guests and create unforgettable memories. Contact us today to learn more and book your next event at this hidden gem!",,,Beverly Hills,90210,Event Space,,Air Conditioning;Electricity;Kitchen;Street Level;Internet;Toilets;Living Space;Ground Floor;Bathroom;Daylight;Garden;Multiple Rooms;Water Access,Private Sale;Product Launch;Food Event;Corporate Event;Photoshoot & Filming;Food & Beverage;Meeting;Photo Shooting,los-angeles
1233,10752,1,365.0,1700.0,,,,False,,Flexible Studio Space in DTLA,Flexible Studio Space in DTLA,"This reputable photostudio is located close to Downtown LA and is perfect for Photoshoots and Video Production as well as creative Pop-Up events.

The interiors are simple with white walls and gray floors. The large garage style rolling door fills the space with natural light and creates a flexibility in loading and set-up capabilities. The space is equipped with various photography equipment and furniture. There are also extensive facilities including sound and video equipment, garment racks, a storage area and Wi-Fi.

This studio has an excellent reputation and is perfect for creative professionals and brands to make their ideas happen and bring projects to life in a dynamic environment.",This reputable photostudio is located close to Downtown LA and is perfect for Photoshoots and Video Production as well as creative Pop-Up events.,Downtown,Los Angeles,90031,Photo / Filming Studio,,Air Conditioning;Garment Rack;Electricity;Handicap Accessible;Heating;Lighting;Stock Room;Street Level;Internet;Window Display;Sound & Video Equipment;Toilets;Daylight,Fashion Showroom;Photoshoot & Filming,los-angeles
1235,32620,1,,800.0,15000.0,1000.0,4000.0,False,,,Unique Creative Retail/Experiential/Office - Apple LA headquarters,"Located on Venice Blvd in Culver City (directly across from where Apple is building its LA headquarters office campus and fashionable Helms bakery building). lots of entertainment (Sony, Disney, Hulu within stone’s throw).
 Newer developments hotel and in trend retail. Unique campus opportunity with a 2000 square foot single story building + private 8 car parking lot (can be used as gated outdoor space) + adjacent vintage 2-story house. Can be combined to create a magical footprint or can be used separately. 
Amazing opportunity for someone with vision to do something great and historic with all of Los Angeles in view!!",,Palms,Los Angeles,90034,Unique Space,,Air Conditioning;Electricity;Heating;Lighting;Security System;Street Level;Toilets;Living Space;Ground Floor;Bathroom;Raw;Whitebox / Minimal;Private Parking;Large Door Entrance;Car Display;Multiple Rooms;Water Access;Animals Friendly,Fashion Show;Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Food & Beverage;Meeting;Office;Shop Share;Photo Shooting,los-angeles
1239,6697,1,,2000.0,,,,,,Pop-Up Space in Santa Monica,Pop-Up Space in Santa Monica,"This gorgeous and respected fine art gallery is the ideal location for a fashion pop-up, art event, or private party.","This gorgeous and respected fine art gallery is the ideal location for a fashion pop-up, art event, or private party.",Pico-Robertson,Los Angeles,90404,Art Gallery,,Electricity;Handicap Accessible;Lighting;Security System;Street Level;Internet;Window Display,Fashion Show;Art Opening;Late Night Event (after 10pm);Product Launch;Fashion Showroom;Photoshoot & Filming,los-angeles
