,id,minimum_lease,maximum_lease,daily_price,monthly_price,weekend_price,weekly_price,is_hourly_enabled,hourly_price,seo_title,title,description,seo_description,neighborhood,city,postal_code,space_type,location_type,primary_features__c,ideal_for__c,city_slug
2375,32303,3,,500.0,7497.0,497.0,2500.0,False,,,Pop-up shop in the heart of Shoreditch,"Located in the vibrant neighborhood of Shoreditch, our versatile and inviting pop-up shop space is perfect for your next event. With its charming brick walls and a relaxing atmosphere derived from its previous use for yoga classes, this venue offers an ideal setting for hosting pop-up shops, product launches, art exhibits, and other creative endeavors. Located in the heart of Hoxton Square, it provides an excellent opportunity for showcasing your products and engaging with your customers in an intimate and trendy environment.

Accessibility: Conveniently located, it is just a 5-minute walk from Shoreditch High Street and Old Street stations, making it easily accessible for both vendors and customers.

Parking: On-site parking is available at a rate of £4 per hour, offering hassle-free convenience for those arriving by car.",,,Greater London,N1 6PB,Boutique / Shop,,Furniture;Garment Rack;Counters;Electricity;Fitting Rooms;Heating;Kitchen;Stock Room;Street Level;Internet;Window Display;Office Equipment;Sound & Video Equipment;Toilets;Living Space;Ground Floor;Bathroom;Daylight;Multiple Rooms;Water Access;Concierge;Soundproof,Fashion Show;Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Office;Shop Share;Photo Shooting,london
2388,32083,1,,1100.0,16500.0,1100.0,5500.0,False,,,Event space in a Shoreditch reconverted warehouse,"This venue is the perfect location for a corporate event. Boasting over 2,200 square feet of stunning brick architecture in the heart of Shoreditch, East London, the flat occupies the entire 4th floor and features parquet floors. The private lift that opens directly into the flat makes it easy for guests to access the space. 
The enormous living area and kitchen can be used as a reception or networking space. The flat also features a washer and tumble dryer, making it easy for guests to freshen up before the event. It's important to note that this flat is located in the heart of the action and the overground train is at the back of the building, making it easily accessible for all guests.
- Capacity: Standing: 50. Sitting: 40
- Access: 10min walk from Shoreditch High street and Old Street stations.
- Parking: Pay-and-display parking nearby.
- Equipment: office (screen, projector, flipchart, etc.) and event (speaker, crockery, fully equipped kitchen, etc.)",,,Greater London,E2 8DP,Event Space,,Furniture;Garment Rack;Counters;Electricity;Fitting Rooms;Heating;Kitchen;Stock Room;Internet;Window Display;Office Equipment;Sound & Video Equipment;Toilets;Living Space;Bathroom;Elevator;Daylight;Industrial;Multiple Rooms;Water Access,Fashion Show;Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Office;Photo Shooting,london
2391,34421,3,84.0,250.0,,375.0,,False,,,Open shop space in the heart of Wimbledon Village,"This open, airy shop space in the heart of Wimbledon Village is able to host any kind of pop-up. The space is very flexible and can adapt to fit any needs or wants.",,,Greater London,SW19 5DW,Boutique / Shop,,Electricity;Lighting;Stock Room;Street Level;Window Display;Ground Floor;Bar,Late Night Event (after 10pm);Product Launch;Pop-Up Store;Food Event;Corporate Event;Photoshoot & Filming;Food & Beverage;Photo Shooting,london
2396,11111,28,84.0,,1500.0,,,False,,Pop-Up Shop Share in Chiswick,Pop-Up Shop Share in Chiswick,"This beautiful and bright boutique is located in the prime area of Chiswick. This elegant space of 55sq ft is an ideal location for Pop-Up Stores, Ready-To-Wear Retail and Product Launches.

With a open frontage and welcoming display windows, this retail space offers good visibility and the space is filled with a beautiful natural light.
The interiors here are luxury with tasteful wooden floors, white walls and spotlights. The space has a premium atmosphere and a elegant open plan adds a white-box feel to the space. With facilities including fitting rooms and counters as well as a storage area, this space can accommodate a range of creative pop-ups.

Surrounded by designer retailers and reputable art galleries, this space is great for emerging designers and fashion brands to curate their ideal pop-up retail experience in a sought after setting. 

This space is for shop share.",This beautiful and bright boutique is located in the prime area of Chiswick.,Chiswick,London,W4 2ED,Boutique / Shop,,Air Conditioning;Furniture;Garment Rack;Counters;Fitting Rooms;Kitchen;Security System;Stock Room;Street Level;Office Equipment;Sound & Video Equipment,Fashion Show;Private Sale;Pop-Up Store;Fashion Showroom,london
2397,19562,3,336.0,300.0,,375.0,1500.0,False,,Unique cafe space on Milkwood Road,Unique cafe space on Milkwood Road,"This fully kitted out cafe beneath the archways on Milkwood Road is perfectly located between Dulwich and Brixton and is situated right next to Herne Hill station. 

Formerly one of Deliciously Ella's delis, this space for rent comes with much of the equipment and is now available for new brands to take over for all kinds of cafe or even retail concepts as the furniture could be removed to host other kinds of events. 

Please inquire to know more about its availability.",This fully kitted out cafe beneath the archways on Milkwood Road is perfectly located between Dulwich and Brixton and is situated right next to Herne Hill station.,Brixton,Greater London,SE24 0EU,Restaurant / Bar / Cafe,,Furniture;Counters;Electricity;Heating;Kitchen;Lighting;Stock Room;Internet;Toilets,Pop-Up Store;Food Event;Corporate Event;Food & Beverage,london
2416,34414,1,,5000.0,75000.0,7000.0,24999.0,False,,,The Old Horse Hospital Camden Market,"This Space is a grade 2 listed ex-horse hospital located right in Camden Market, the second most visited attraction in London.

The space consists of three rooms, The Stables, The Warehouse and The Club, as well as having ample back of house space including dressing room facilities.

The Whole Venue Standing capacity: 700

Licensed time:
Sunday 10am – midnight
Monday – Thursday 10am – 1am
Friday – Saturday 10am – 2am

Wheelchair accessible
Heating & Air con throughout

Room Dimensions
The Warehouse: 2400sqft
The Stables: 3000sqft
The Club: 750sqft

Office Spaces and Dressing Rooms
Control Room
2 x Dressing Rooms
Venue Management Office
Wardrobe
Stage Management & Company Manager office",,Chalk Farm,Greater London,NW1 8AH,Unique Space,,Air Conditioning;Counters;Electricity;Fitting Rooms;Handicap Accessible;Heating;Internet;Toilets;Bathroom;Bar;Raw;Industrial;Liquor Licence;Multiple Rooms;Animals Friendly,Fashion Show;Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Shopping Mall;Photoshoot & Filming;Conference;Food & Beverage;Photo Shooting,london
2423,33886,28,336.0,,2000.0,,,False,,,Large warehouse style studio or creative office space in Wimbledon High Street,"Large warehouse style studio or creative office space with natural light in Wimbledon High Street
Large 1st floor warehouse style studio or creative office space with natural light and separate entrance. Located directly in Wimbledon High Street. Unit includes large open plan space and workshop, kitchenette and toilet.

This property is situated in a prime location In Wimbledon town centre. Excellent transport link and 2 minutes walk from Wimbledon

Unit sizes aprox 950 sqft

Rent includes, service charges, business rates,
Offices available on Flexible terms with 28 days notice period.

Potential uses for space:
• Offices
• New Business
• Gallery
• TV Studio or photography Studio
• Fashion workshop
• Conference facilities
• Printing workshop


Location Description
The office is a 3 minute walk to Wimbledon tram and underground stations, which offer all manner of connections running in and out of London. These offices are very close to the area’s main transport hub and in a district packed with great restaurants and bars.",,,Greater London,SW19 3TA,Warehouse,,Electricity;Lighting;Toilets;Daylight;Multiple Rooms;Water Access,Private Sale;Art Opening;Product Launch;Pop-Up Store;Photoshoot & Filming;Meeting;Office,london
2466,21717,1,,183.0,2250.0,,925.0,False,,Studio Space In Dalston,Studio Space In Dalston,"Our space is a beautiful venue, located in the heart of Dalston on Shacklewell Lane, featuring 21 spaces. Pod 16 is a 335 Sqft well lit studio space. Perfect for photo and video shoots artists, and unique retail pop-ups.

The space features beautiful exposed white brick walls as well as natural birch walls, making hanging and fixing a breeze. The neighbours are a Barre studio, a beauty salon, a vintage kimono dealer and a whole range of independent life style shops. 

Operating hours are from 8am to 9.30pm.","The Factory is a beautiful new venue, located in the heart of Dalston on Shacklewell Lane, featuring 21 spaces.",Hackney,London,E8 2DA,Warehouse,,Furniture;Electricity;Heating;Internet;Toilets;Bathroom,Private Sale;Art Opening;Product Launch;Pop-Up Store;Fashion Showroom;Photoshoot & Filming;Meeting;Office;Photo Shooting,london
2475,32379,1,56.0,2000.0,30000.0,9500.0,10000.0,True,500.0,,London's secret Italian courtyard,"Our Italian Restaurant is an exceptionally presented building on a corner plot with and attractive character.
There is plenty of customer seating across the ground floor with kitchen and services located in the basement.
There is a very attractive internal courtyard area which provides outside seating for a considerable number of customers.
seats 55 inside, and 60 in a secluded garden area.
Bar: large undercounter display wine frige, computerised till and printer, 1 glass washer, ice machine, cctv system
with 2 cameras, monitor.
Restaurant area: The decor is modern and the seating consists of curved booths at one end of the restaurant, with a
large red wooden communal table as the room’s centerpiece and smaller tables dotted around it.
The Courtyard: At the back is really lovely and a bit of a treat in such a central location. it feels like Italy!
stairs to spacious basement
ladies’ & gentlemen’s w.c. & wash hand basin",,,Greater London,SE11 5QZ,Unique Space,,Counters;Electricity;Handicap Accessible;Kitchen;Security System;Stock Room;Street Level;Internet;Window Display;Office Equipment;Sound & Video Equipment;Toilets;Ground Floor;Bathroom;Bar;Daylight;Garden;Liquor Licence;Large Door Entrance;Multiple Rooms;Smoking Area;Animals Friendly,Fashion Show;Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Photo Shooting,london
2485,34141,1,336.0,500.0,10000.0,560.0,2650.0,False,,,Shoreditch Pop Up Space,"This cosy 520 sq ft pop up space is perfect for your next pop-up, event or storefront.  The blank canvas event space has room for 50 standing or up to 30 seated.

 The venue has hosted fashion and beauty pop ups, photo shoots and filming, art exhibitions, meetings, dinner parties and product launches. It is also an ideal space for a long term storefront.

The space has unique venue features including exposed brick walls, rustic reclaimed timber fittings,  wooden floors and a large private courtyard. 

Need more space? There is a sister venue next door which can be hired for double floor space and double courtyard space. There is also a small internal door connecting the two spaces.",,,Greater London,N1 6NA,Event Space,,Air Conditioning;Electricity;Heating;Lighting;Street Level;Internet;Toilets;Ground Floor;Raw;Whitebox / Minimal;Industrial;Smoking Area;Animals Friendly,Fashion Show;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Shopping Mall;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Office;Shop Share;Photo Shooting,london
